"@xml:id"	"Map"	"Election / Signing Date"	"Election Type"	"Parliament"	"Province / Treaty #"	"Riding / Place of Negotiation "	"Place of Signing"	"Last Name"	"First Name"	"Middle Name (s)"	"Occupation"	"Party"	"Votes"	"Votes (%)"	"Elected"	"Treaty Signatories"	"Latitude / Longitude"	"Comments"
"YALE"	"Use 1905 folder / map"	"11/3/1904"	"Gen"	10	"British Columbia"	"YALE-CARIBOO"		"ROSS"	"Duncan"		"railway contractor"	"Liberal"	2019	46.35	1		"51.46966, -121.04736"	
"YALE"	"Use 1905 folder / map"	"11/3/1904"	"Gen"	10	"British Columbia"	"YALE-CARIBOO"		"BURRELL"	"Martin"		"fruit grower"	"Conservative"	1858	42.65	0		"51.46966, -121.04736"	
"YALE"	"Use 1905 folder / map"	"11/3/1904"	"Gen"	10	"British Columbia"	"YALE-CARIBOO"		"MILLS"	"Ernest"			"Unknown"	479	11	0		"51.46966, -121.04736"	
"ECAR"	"use 1867 folder / map"	1867			"British Columbia"	"Cariboo East"		"Cox"	"William"								"53.17311, -121.50878"	
"WCAR"	"use 1867 folder / map"	1867			"British Columbia"	"Cariboo West"		"Ball"	"Henry"								"53.12989, -122.95898"	
"KOOT"	"use 1867 folder / map"	1867			"British Columbia"	"Kootenay"		"O'Reilly"	"Peter"								"50.25337, -116.43303"	
"NANA"	"use 1867 folder / map"	1867			"British Columbia"	"Nanaimo"		"Nicol"	"Charles"								"49.13859, -123.95324"	
"NEWW"	"use 1867 folder / map"	1867			"British Columbia"	"New Westminster"		"Brew"	"Chartres"								"49.7879, -122.66085"	
"THOM"	"use 1867 folder / map"	1867			"British Columbia"	"Thompson River District"		"Cornwall"	"Clement"								"50.67116, -120.37305"	
"VICT"	"use 1867 folder / map"	1867			"British Columbia"	"Victoria"		"Macdonald"	"William"								"48.42578, -123.36822"	
"YALE"	"use 1867 folder / map"	1867			"British Columbia"	"Yale and Lytton"		"Sanders"	"Edward"								"50.10597, -119.6411"	
"YALE"	"use 1867 folder / map"	1867			"British Columbia"	"Yale and Lytton"		"Wallace"	"George"								"50.10597, -119.6411"	
"CARI"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"CARIBOO"		"IRVINE"	"William"		"editor"	"Co-operative Commonwealth Federation"	5773	40.7	1		"52.85586, -122.24487"	
"CARI"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"CARIBOO"		"TURGEON"	"James"	"Gray"	"broker"	"Liberal"	4841	34.13	0		"52.85586, -122.24487"	
"CARI"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"CARIBOO"		"JAMIESON"	"Thomas"		"farmer"	"Progressive Conservative"	2490	17.55	0		"52.85586, -122.24487"	
"CARI"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"CARIBOO"		"PHILLIPS"	"Volney"	"Lane"	"farmer"	"Social Credit Party of Canada"	1080	7.61	0		"52.85586, -122.24487"	
"COMO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"COMOX-ALBERNI"		"GIBSON"	"John"	"Lambert"	"logging operator"	"Independent Liberal"	7348	43.95	1		"50.13466, -125.09033"	
"COMO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"COMOX-ALBERNI"		"BARNETT"	"Thomas"	"Speakman"	"sawmill worker"	"Co-operative Commonwealth Federation"	4692	28.06	0		"50.13466, -125.09033"	
"COMO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"COMOX-ALBERNI"		"MORGAN"	"Nigel"		"union official"	"Trades Union"	4679	27.99	0		"50.13466, -125.09033"	
"FRAS"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"FRASER VALLEY"		"CRUICKSHANK"	"George"	"A."	"farmer"	"Liberal"	7629	39.93	1		"49.37879, -121.76147"	
"FRAS"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"FRASER VALLEY"		"MACLEOD"	"Earl"	"Leslie"	"farmer"	"Progressive Conservative"	6102	31.93	0		"49.37879, -121.76147"	
"FRAS"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"FRASER VALLEY"		"TYSON"	"Henry"	"Peter"	"teacher"	"Co-operative Commonwealth Federation"	5377	28.14	0		"49.37879, -121.76147"	
"KAML"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"KAMLOOPS"		"FULTON"	"Edmund"	"Davie"	"active service"	"Progressive Conservative"	4401	33.09	1		"50.67601, -120.33393"	
"KAML"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"KAMLOOPS"		"O'NEILL"	"Thomas"	"James"	"locomotive engineer"	"Liberal"	4229	31.8	0		"50.67601, -120.33393"	
"KAML"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"KAMLOOPS"		"MCKENZIE"	"Francis"	"James"	"secretary"	"Co-operative Commonwealth Federation"	4003	30.1	0		"50.67601, -120.33393"	
"KAML"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"KAMLOOPS"		"CODD"	"John"	"Henry"	"farmer"	"Labour Progressive Party"	666	5.01	0		"50.67601, -120.33393"	
"EKOO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"KOOTENAY EAST"		"MATTHEWS"	"James"	"Herbert"	"clergyman"	"Co-operative Commonwealth Federation"	4712	36.85	1		"51.2489, -117.35601"	
"EKOO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"KOOTENAY EAST"		"O'NEILL"	"John"	"Joseph"	"druggist"	"Liberal"	3189	24.94	0		"51.2489, -117.35601"	
"EKOO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"KOOTENAY EAST"		"ARCHIBALD"	"Donald"	"Kent"	"farmer"	"Progressive Conservative"	2640	20.65	0		"51.2489, -117.35601"	
"EKOO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"KOOTENAY EAST"		"MURPHY"	"Harvey"		"union officer"	"Labour Progressive Party"	1632	12.76	0		"51.2489, -117.35601"	
"EKOO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"KOOTENAY EAST"		"HORNE"	"Joseph"	"Arthur"	"rancher"	"Social Credit Party of Canada"	613	4.79	0		"51.2489, -117.35601"	
"WKOO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"KOOTENAY WEST"		"HERRIDGE"	"Herbert"	"Wilfred"	"farmer"	"Independent Co-operative Commonwealth Federation"	6123	37.17	1		"50.16282, -117.6416"	
"WKOO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"KOOTENAY WEST"		"MCDIARMID"	"Stuart"	"Stanley"	"civil engineer"	"Progressive Conservative"	4938	29.97	0		"50.16282, -117.6416"	
"WKOO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"KOOTENAY WEST"		"DRAPER"	"James"		"agent"	"Liberal"	3802	23.08	0		"50.16282, -117.6416"	
"WKOO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"KOOTENAY WEST"		"TRACY"	"Frank"	"F."	"teacher"	"Co-operative Commonwealth Federation"	1611	9.78	0		"50.16282, -117.6416"	
"NANA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"NANAIMO"		"PEARKES"	"George"	"Randolph"	"active service"	"Progressive Conservative"	11181	35.32	1		"49.13859, -123.95324"	
"NANA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"NANAIMO"		"THOMAS"	"John"	"Morris"	"school principal"	"Co-operative Commonwealth Federation"	9542	30.15	0		"49.13859, -123.95324"	
"NANA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"NANAIMO"		"CHAMBERS"	"Alan"		"importer and exporter"	"Liberal"	8223	25.98	0		"49.13859, -123.95324"	
"NANA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"NANAIMO"		"GREENWELL"	"George"	"Thomas"	"manager"	"Labour Progressive Party"	2707	8.55	0		"49.13859, -123.95324"	
"NEWW"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"NEW WESTMINSTER"		"REID"	"Tom"		"farmer"	"Liberal"	14158	33.81	1		"49.7879, -122.66085"	
"NEWW"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"NEW WESTMINSTER"		"ALSBURY"	"Albert"	"Thomas"	"teacher"	"Co-operative Commonwealth Federation"	12229	29.2	0		"49.7879, -122.66085"	
"NEWW"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"NEW WESTMINSTER"		"TWISS"	"George"	"Oswald"	"farmer"	"Progressive Conservative"	11133	26.58	0		"49.7879, -122.66085"	
"NEWW"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"NEW WESTMINSTER"		"GRIFFIN"	"Harold"	"John"	"newspaperman"	"Labour Progressive Party"	2640	6.3	0		"49.7879, -122.66085"	
"NEWW"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"NEW WESTMINSTER"		"POLLOCK"	"George"	"Anderson"	"accountant"	"Social Credit Party of Canada"	1403	3.35	0		"49.7879, -122.66085"	
"NEWW"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"NEW WESTMINSTER"		"BROATCH"	"Spencer"	"Herbert"	"timekeeper"	"Democrat"	315	0.75	0		"49.7879, -122.66085"	
"SKEE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"SKEENA"		"ARCHIBALD"	"Harry"	"Grenfell"	"seaman"	"Co-operative Commonwealth Federation"	4079	36.83	1		"55.08325, -128.18981"	
"SKEE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"SKEENA"		"APPLEWHAITE"	"Edward"	"Turney"	"salesman"	"Liberal"	3333	30.09	0		"55.08325, -128.18981"	
"SKEE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"SKEENA"		"HARVEY"	"James"	"Teetzel"	"barrister"	"Progressive Conservative"	2184	19.72	0		"55.08325, -128.18981"	
"SKEE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"SKEENA"		"MICKLEBURGH"	"Bruce"	"Edmon"	"teacher"	"Labour Progressive Party"	1479	13.35	0		"55.08325, -128.18981"	
"CVAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER CENTRE"		"MACKENZIE"	"Ian"	"Alistair"	"Minister of Veterans Affairs"	"Liberal"	9959	29.76	1		"49.2902, -123.13339"	
"CVAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER CENTRE"		"ISHERWOOD"	"George"	"Alfred"	"service station operator"	"Co-operative Commonwealth Federation"	9145	27.33	0		"49.2902, -123.13339"	
"CVAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER CENTRE"		"SHERWOOD"	"Ernest"	"Garfield"	"farmer"	"Progressive Conservative"	8859	26.47	0		"49.2902, -123.13339"	
"CVAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER CENTRE"		"THOMPSON"	"James"	"Swanson"	"seaman"	"Labour Progressive Party"	3750	11.21	0		"49.2902, -123.13339"	
"CVAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER CENTRE"		"MARTIN"	"Eric"	"Charles"	"accountant"	"Social Credit Party of Canada"	1042	3.11	0		"49.2902, -123.13339"	
"CVAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER CENTRE"		"SMITH"	"William"	"Richard Nathaniel"	"contractor"	"Democrat"	393	1.17	0		"49.2902, -123.13339"	
"CVAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER CENTRE"		"MCQUILLAN"	"Robert"	"Gordon"	"rigger"	"Socialist Labour"	319	0.95	0		"49.2902, -123.13339"	
"EVAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER EAST"		"MACINNIS"	"Angus"		"motorman"	"Co-operative Commonwealth Federation"	16003	44.69	1		"49.25895, -123.08069"	
"EVAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER EAST"		"REID"	"William"		"engineer"	"Liberal"	7786	21.74	0		"49.25895, -123.08069"	
"EVAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER EAST"		"WARD"	"William"		"city employee"	"Progressive Conservative"	7008	19.57	0		"49.25895, -123.08069"	
"EVAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER EAST"		"PRITCHETT"	"Harold"	"James"	"union officer"	"Labour Progressive Party"	4283	11.96	0		"49.25895, -123.08069"	
"EVAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER EAST"		"WALLACE"	"William"	"Nicholas"	"contractor"	"Democrat"	729	2.04	0		"49.25895, -123.08069"	
"NVAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER NORTH"		"SINCLAIR"	"James"		"active service"	"Liberal"	13373	38.6	1		"49.32109, -123.08876"	
"NVAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER NORTH"		"JOHNSTON"	"Colin"	"S."	"mill employee"	"Co-operative Commonwealth Federation"	10010	28.89	0		"49.32109, -123.08876"	
"NVAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER NORTH"		"NUTTALL"	"George"		"builder"	"Progressive Conservative"	5971	17.23	0		"49.32109, -123.08876"	
"NVAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER NORTH"		"DELANY"	"Austin"		"active service"	"Labour Progressive Party"	3809	10.99	0		"49.32109, -123.08876"	
"NVAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER NORTH"		"MULLIGAN"	"Weldon"	"F."	"active service"	"Social Credit Party of Canada"	1483	4.28	0		"49.32109, -123.08876"	
"SVAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER SOUTH"		"GREEN"	"Howard"	"Charles"	"barrister"	"Progressive Conservative"	25878	53.78	1		"49.2149, -123.11862"	
"SVAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER SOUTH"		"HOLLAND"	"Richard"	"Rowe"	"barrister"	"Liberal"	12056	25.06	0		"49.2149, -123.11862"	
"SVAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER SOUTH"		"LUCAS"	"Edward"	"Alexander"	"barrister"	"Co-operative Commonwealth Federation"	8497	17.66	0		"49.2149, -123.11862"	
"SVAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER SOUTH"		"SMITH"	"George"	"Rayburn"	"steelworker"	"Democrat"	920	1.91	0		"49.2149, -123.11862"	
"SVAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER SOUTH"		"DENT"	"Walter"	"Redvers"	"journalist"	"Social Credit Party of Canada"	766	1.59	0		"49.2149, -123.11862"	
"VANC"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER-BURRARD"		"MERRITT"	"Charles"	"Cecil Ingersoll"	"active service"	"Progressive Conservative"	14677	37.39	1		"49.25581, -123.13545"	
"VANC"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER-BURRARD"		"WEBSTER"	"Arnold"	"Alexander"	"teacher"	"Co-operative Commonwealth Federation"	12264	31.25	0		"49.25581, -123.13545"	
"VANC"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER-BURRARD"		"PELTON"	"Gerald"	"Vincent"	"barrister"	"Liberal"	8648	22.03	0		"49.25581, -123.13545"	
"VANC"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER-BURRARD"		"COOPER"	"Minerva"	"Vivian"	"labour organizer"	"Labour Progressive Party"	2249	5.73	0		"49.25581, -123.13545"	
"VANC"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER-BURRARD"		"PAYNTER"	"Peer"	"Vernon"	"timekeeper"	"Social Credit Party of Canada"	1025	2.61	0		"49.25581, -123.13545"	
"VANC"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER-BURRARD"		"PARKIN"	"Dave"	"Bernard"	"agent"	"Democrat"	246	0.63	0		"49.25581, -123.13545"	
"VANC"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VANCOUVER-BURRARD"		"DEBRAGH"	"Paul"		"secretary"	"Socialist Labour"	140	0.36	0		"49.25581, -123.13545"	
"VICT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VICTORIA"		"MAYHEW"	"Robert"	"Wellington"	"manufacturer"	"Liberal"	11806	33.32	1		"48.42578, -123.36822"	
"VICT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VICTORIA"		"DRAYTON"	"Sir"	"Henry Lumley"	"retired"	"Progressive Conservative"	11442	32.3	0		"48.42578, -123.36822"	
"VICT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VICTORIA"		"BRYCE"	"Murray"	"D."	"active service"	"Co-operative Commonwealth Federation"	10295	29.06	0		"48.42578, -123.36822"	
"VICT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VICTORIA"		"CULHANE"	"Garry"		"union official"	"Labour Progressive Party"	1093	3.09	0		"48.42578, -123.36822"	
"VICT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"VICTORIA"		"LOUGHEED"	"Millard"	"Franklin"	"proprietor"	"Social Credit Party of Canada"	793	2.24	0		"48.42578, -123.36822"	
"YALE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"YALE"		"STIRLING"	"Grote"		"civil engineer"	"Progressive Conservative"	9625	39.21	1		"50.10597, -119.6411"	
"YALE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"YALE"		"JONES"	"Lewis"		"merchant"	"Co-operative Commonwealth Federation"	7713	31.42	0		"50.10597, -119.6411"	
"YALE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"YALE"		"GRAY"	"Wilfred"		"fruit grower"	"Liberal"	4705	19.17	0		"50.10597, -119.6411"	
"YALE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"YALE"		"REID"	"Allan"		"fruit grower"	"Social Credit Party of Canada"	1685	6.86	0		"50.10597, -119.6411"	
"YALE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"British Columbia"	"YALE"		"CLAPP"	"Conway"		"telephone man"	"Labour Progressive Party"	820	3.34	0		"50.10597, -119.6411"	
"YALE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"5/31/1948"	"B/P"	20	"British Columbia"	"YALE"		"JONES"	"Lewis"		"merchant"	"Co-operative Commonwealth Federation"	12838	45.38	1		"50.10597, -119.6411"	
"YALE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"5/31/1948"	"B/P"	20	"British Columbia"	"YALE"		"BENNETT"	"Andrew Cecil"		"merchant"	"Progressive Conservative"	7953	28.11	0		"50.10597, -119.6411"	
"YALE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"5/31/1948"	"B/P"	20	"British Columbia"	"YALE"		"CHAMBERS"	"John"		"fruit grower"	"Liberal"	7500	26.51	0		"50.10597, -119.6411"	
"CVAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/8/1948"	"B/P"	20	"British Columbia"	"VANCOUVER CENTRE"		"YOUNG"			"student"	"Co-operative Commonwealth Federation"	9518	43.6	1		"49.2902, -123.13339"	
"CVAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/8/1948"	"B/P"	20	"British Columbia"	"VANCOUVER CENTRE"		"CAMPNEY"	"Osborne"		"barrister"	"Liberal"	7348	33.66	0		"49.2902, -123.13339"	
"CVAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/8/1948"	"B/P"	20	"British Columbia"	"VANCOUVER CENTRE"		"JESTLEY"	"Lyle"		"barrister"	"Progressive Conservative"	4965	22.74	0		"49.2902, -123.13339"	
"ALMA"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Alma"		"Armand"									"45.62901, -73.56821"	
"BATH"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Bathurst"		"Shaw"									"44.72136, -76.19567"	
"BEDF"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Bedford"		"Foster"									"45.16606, -72.84072"	
"BROC"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Brock"		"Blair"									"43.71454, -80.54626"	
"BURL"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Burlington"		"Bull"									"43.30819, -79.85824"	
"CATA"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Cataraque"		"Campbell"									"44.36014, -76.65316"	
"ERIE"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Erie"		"Christie"									"42.99711, -80.14663"	
"GORE"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Gore"		"Alexander"									"43.35658, -80.67677"	
"GRAN"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Grandville"		"Letellier de St-Just"									"47.91495, -69.21905"	
"GULF"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Gulf"		"Tessier"									"48.81334, -66.32414"	
"HOME"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Home"		"Aikins"									"43.63309, -79.78271"	
"INKE"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Inkerman"		"Hamilton"									"45.67313, -74.95246"	
"KENN"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Kennebec"		"Cormier"									"44.75404, -76.91116"	
"KING"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"King's"		"Reesor"									"43.90481, -79.13864"	
"DURA"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Durantaye"		"Bossé"									"46.83759, -70.85177"	
"LASA"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"La Salle"		"Duchesnay"									"46.7767, -71.37823"	
"VALL"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Vallière"		"Proulx"									"46.00697, -72.67524"	
"LANA"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Lanaudière"		"Olivier"									"46.25167, -72.95124"	
"LAUR"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Laurentides"		"Price"									"47.55706, -71.23672"	
"LAUZ"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Lauzon"		"Duchesnay"									"46.46434, -71.03073"	
"LORIM"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Lorimier"		"Bureau"									"45.3491, -73.60135"	
"MALA"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Malahide"		"Leonard"									"42.78229, -80.97953"	
"MIDL"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Midland"		"McMaster"									"44.04021, -79.60281"	
"MONT"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Montarville"		"Lacoste"									"45.51452, -73.45905"	
"NEWC"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Newcastle"		"Burnham"									"44.07934, -78.09181"	
"NIAG"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Niagara"		"Currie"									"43.0818, -79.23459"	
"QUEE"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Queen's"		"Simpson"									"44.21174, -78.74725"	
"QUIN"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Quinte"		"Read"									"44.13097, -77.1762"	
"REPE"	"Use Pre-Confederation map as best as possible"	1865			"Province of Canada Legislative Council"	"Repentigny"		"Archambault"									"45.89568, -73.44635"	
